thread_name,process_name,upid,utid,cpu,ts,dur,end_state
ExoPlayer:Playb,com.google.android.youtube,701,5124,1,261339620635086,121013,S
swapper,,0,0,0,261339620637528,117635,R
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339620755163,199341,R+
swapper,,0,0,1,261339620756099,891886,R
binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,481,0,261339620954504,310709,S
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339621265213,584839,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,1,261339621647985,29460,S
swapper,,0,0,1,261339621677445,161295,R
decon0_kthread,decon0_kthread,191,6,2,261339621747147,137125,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,3,261339621809321,349691,D
ExoPlayer:Playb,com.google.android.youtube,701,5124,1,261339621838740,73161,S
swapper,,0,0,0,261339621850052,62948,R
swapper,,0,0,2,261339621884272,270793,R
swapper,,0,0,1,261339621911901,53467,R
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339621913000,56966,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,1,261339621965368,360026,S
swapper,,0,0,0,261339621969966,203491,R
bigo_worker_thr,bigo_worker_thread,756,766,2,261339622155065,254679,D
swapper,,0,0,3,261339622159012,63273,R
ExoPlayer:Simpl,com.google.android.youtube,701,5240,0,261339622173457,1961426,S
TimerDispatch,/system/bin/surfaceflinger,313,821,3,261339622222285,195475,S
swapper,,0,0,1,261339622325394,70516,R
surfaceflinger,/system/bin/surfaceflinger,313,10,1,261339622395910,2668986,S
swapper,,0,0,2,261339622409744,3205363,R
swapper,,0,0,3,261339622417760,1685425,R
BckgrndExec HP,/system/bin/surfaceflinger,313,1,3,261339624103185,48177,S
swapper,,0,0,0,261339624134883,3166789,R
swapper,,0,0,3,261339624151362,1484050,R
binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,329,1,261339625064896,1935628,S
perf_mon_update,perf_mon_update_client_task,97,113,2,261339625615107,60547,S
sugov:0,sugov:0,301,316,3,261339625635412,86181,S
swapper,,0,0,2,261339625675654,437297,R
swapper,,0,0,3,261339625721593,87769,R
simpleinteracti,simpleinteractive,152,168,3,261339625809362,261475,S
swapper,,0,0,3,261339626070837,373413,R
bigo_worker_thr,bigo_worker_thread,756,766,2,261339626112951,330200,D
swapper,,0,0,2,261339626443151,121582,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,3,261339626444250,316406,S
decon0_kthread,decon0_kthread,191,6,2,261339626564733,342896,D
swapper,,0,0,3,261339626760656,83740,R
VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,8,3,261339626844396,44922,S
swapper,,0,0,3,261339626889318,543742,R
swapper,,0,0,2,261339626907629,691324,R
surfaceflinger,/system/bin/surfaceflinger,313,10,1,261339627000524,638875,R
android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,12,0,261339627301672,311971,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,3,261339627433060,308919,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,2,261339627598953,296509,S
swapper,,0,0,0,261339627613643,110799,R
migration/1,migration/1,21,37,1,261339627639399,66447,S
surfaceflinger,/system/bin/surfaceflinger,313,10,1,261339627705846,115072,S
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339627724442,427327,S
swapper,,0,0,3,261339627741979,106527,R
swapper,,0,0,1,261339627820918,232137,R
binder:23019_7,com.google.android.youtube,701,14,3,261339627848506,224162,S
swapper,,0,0,2,261339627895462,413697,R
binder:23019_4,com.google.android.youtube,701,5138,1,261339628053055,93384,S
swapper,,0,0,3,261339628072668,60547,R
CodecLooper,com.google.android.youtube,701,5225,3,261339628133215,101033,S
swapper,,0,0,1,261339628146439,2443807,R
logd.writer,/system/bin/logd,295,3,0,261339628151769,98796,S
binder:23019_7,com.google.android.youtube,701,14,3,261339628234248,133504,S
swapper,,0,0,0,261339628250565,39591,R
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339628290156,505331,S
sugov:0,sugov:0,301,316,2,261339628309159,58593,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,5,261339628364009,344848,S
swapper,,0,0,2,261339628367752,593913,R
swapper,,0,0,3,261339628367752,298055,R
sugov:4,sugov:4,302,317,3,261339628665807,41708,S
swapper,,0,0,3,261339628707515,41707,R
binder:23019_7,com.google.android.youtube,701,14,5,261339628708857,358969,R+
binder:477_4,/system/bin/surfaceflinger,313,831,3,261339628749222,214925,S
swapper,,0,0,0,261339628795487,51554,R
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339628847041,274007,S
mali-mem-purge,/system/bin/surfaceflinger,313,818,2,261339628961665,132324,S
swapper,,0,0,3,261339628964147,96680,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,3,261339629060827,126546,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,5,261339629067826,290486,S
swapper,,0,0,2,261339629093989,4361288,R
swapper,,0,0,0,261339629121048,57007,R
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339629178055,110311,S
swapper,,0,0,3,261339629187373,89925,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,3,261339629277298,194499,S
swapper,,0,0,0,261339629288366,175496,R
binder:23019_7,com.google.android.youtube,701,14,5,261339629358312,131958,S
MediaCodec_loop,com.google.android.youtube,701,5238,0,261339629463862,56356,S
swapper,,0,0,3,261339629471797,44678,R
swapper,,0,0,5,261339629490270,8748820,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,3,261339629516475,245280,S
swapper,,0,0,0,261339629520218,4199463,R
swapper,,0,0,3,261339629761755,3820068,R
android.youtube,com.google.android.youtube,701,712,1,261339630590246,7086426,R
RegSampIdle,/system/bin/surfaceflinger,313,825,2,261339633455277,170084,S
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261339633581823,145508,S
swapper,,0,0,2,261339633625361,52002,R
RegSampIdle,/system/bin/surfaceflinger,313,825,2,261339633677363,22746,S
swapper,,0,0,2,261339633700109,1620199,R
RegionSampling,/system/bin/surfaceflinger,313,824,0,261339633719681,58105,S
swapper,,0,0,3,261339633727331,2943074,R
swapper,,0,0,0,261339633777786,3079712,R
decon0_kthread,decon0_kthread,191,6,2,261339635320308,90413,D
swapper,,0,0,2,261339635410721,1079915,R
mdxSsdp9-2,com.google.android.youtube,701,5167,2,261339636490636,181478,R
mdxSsdp9-1,com.google.android.youtube,701,5129,3,261339636670405,96599,S
binder:477_4,/system/bin/surfaceflinger,313,831,2,261339636672114,159343,S
app,/system/bin/surfaceflinger,313,822,3,261339636767004,217692,S
mdxSsdp9-2,com.google.android.youtube,701,5167,2,261339636831457,875773,R+
RenderThread,com.google.android.youtube,701,5112,0,261339636857498,561076,S
swapper,,0,0,3,261339636984696,36499,R
android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,876,3,261339637021195,691406,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261339637418574,99121,R
NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,877,0,261339637517695,887736,R+
migration/1,migration/1,21,37,1,261339637676672,79834,S
sugov:0,sugov:0,301,316,2,261339637707230,96517,S
swapper,,0,0,3,261339637712601,34302,R
android.youtube,com.google.android.youtube,701,712,3,261339637746903,263550,R
swapper,,0,0,1,261339637756506,6379231,R
mdxSsdp9-2,com.google.android.youtube,701,5167,2,261339637803747,386881,R+
adpf_handler0,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,875,4,261339637869990,133342,S
swapper,,0,0,4,261339638003332,1048014,R
migration/3,migration/3,33,49,3,261339638010453,97167,S
perf_mon_update,perf_mon_update_client_task,97,113,6,261339638018997,81747,S
swapper,,0,0,6,261339638100744,553792,R
swapper,,0,0,3,261339638107620,126994,R
rcuog/0,rcuog/0,11,27,2,261339638190628,110148,S
android.youtube,com.google.android.youtube,701,712,7,261339638203405,343791,S
mali_apc_thread,mali_apc_thread,219,234,3,261339638234614,940064,D
sugov:7,sugov:7,303,318,5,261339638239090,141642,S
IdleTimer,/system/bin/surfaceflinger,313,828,2,261339638300776,53671,R
decon0_kthread,decon0_kthread,191,6,2,261339638354447,101481,S
kworker/5:0,kworker/5:0,747,757,5,261339638380732,90699,I
sugov:0,sugov:0,301,316,0,261339638405431,50904,S
IdleTimer,/system/bin/surfaceflinger,313,828,2,261339638455928,33813,S
NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,877,0,261339638456335,220662,R+
ksoftirqd/5,ksoftirqd/5,46,62,5,261339638471431,1296102,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339638489741,57211,R
TimerDispatch,/system/bin/surfaceflinger,313,821,2,261339638546952,147338,S
swapper,,0,0,7,261339638547196,2205932,R
rcu_preempt,rcu_preempt,10,26,6,261339638654536,101888,I
app,/system/bin/surfaceflinger,313,822,0,261339638676997,380168,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339638694290,299561,R
swapper,,0,0,6,261339638756424,640137,R
sugov:4,sugov:4,302,317,2,261339638993851,406860,S
surfaceflinger,/system/bin/surfaceflinger,313,10,4,261339639051346,968994,S
NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,877,0,261339639057165,816284,S
swapper,,0,0,3,261339639174678,477539,R
android.youtube,com.google.android.youtube,701,712,6,261339639396561,970540,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339639400711,60506,R
mali_apc_thread,mali_apc_thread,219,234,2,261339639461217,4306885,D
BckgrndExec HP,/system/bin/surfaceflinger,313,1,3,261339639652217,51513,S
swapper,,0,0,3,261339639703730,667684,R
swapper,,0,0,5,261339639767533,508056,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261339639873449,192301,S
binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,329,4,261339640020340,840902,S
swapper,,0,0,0,261339640065750,296672,R
MediaCodec_loop,com.google.android.youtube,701,5238,5,261339640275589,135132,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261339640362422,48909,R
mdxSsdp9-2,com.google.android.youtube,701,5167,6,261339640367101,143148,S
sugov:0,sugov:0,301,316,3,261339640371414,25717,S
swapper,,0,0,3,261339640397131,318481,R
swapper,,0,0,5,261339640410721,124186,R
migration/0,migration/0,16,32,0,261339640411331,69703,S
swapper,,0,0,0,261339640481034,553995,R
swapper,,0,0,6,261339640510249,1069336,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339640534907,89274,S
swapper,,0,0,5,261339640624181,777344,R
logd.writer,/system/bin/logd,295,3,3,261339640715612,30924,R+
VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,8,3,261339640746536,33204,S
RenderThread,com.google.android.youtube,701,5112,7,261339640753128,510742,S
logd.writer,/system/bin/logd,295,3,3,261339640779740,81421,S
swapper,,0,0,3,261339640861161,278035,R
surfaceflinger,/system/bin/surfaceflinger,313,10,4,261339640861242,344930,S
android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,12,0,261339641035029,237061,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,3,261339641139196,293416,S
swapper,,0,0,4,261339641206172,342651,R
swapper,,0,0,7,261339641263870,6735596,R
swapper,,0,0,0,261339641272090,3682251,R
android.youtube,com.google.android.youtube,701,712,5,261339641401525,273275,S
swapper,,0,0,3,261339641432612,395467,R
binder:23019_7,com.google.android.youtube,701,14,4,261339641548823,362468,S
decon0_kthread,decon0_kthread,191,6,6,261339641579585,301351,D
swapper,,0,0,5,261339641674800,328328,R
sugov:4,sugov:4,302,317,3,261339641828079,1250326,S
swapper,,0,0,6,261339641880936,307983,R
swapper,,0,0,4,261339641911291,7000488,R
binder:23019_4,com.google.android.youtube,701,5138,5,261339642003128,147950,S
swapper,,0,0,5,261339642151078,3614705,R
CodecLooper,com.google.android.youtube,701,5225,6,261339642188919,71574,S
swapper,,0,0,6,261339642260493,3414592,R
swapper,,0,0,3,261339643078405,772542,R
surfaceflinger,/system/bin/surfaceflinger,313,7,2,261339643768102,35441,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339643803543,186646,D
mali_apc_thread,mali_apc_thread,219,234,3,261339643850947,24007,D
swapper,,0,0,3,261339643874954,66773,R
mali_apc_thread,mali_apc_thread,219,234,3,261339643941727,28239,D
bigo_worker_thr,bigo_worker_thread,756,766,3,261339643969966,253743,D
swapper,,0,0,2,261339643990189,45532,R
mali_apc_thread,mali_apc_thread,219,234,2,261339644035721,16602,D
swapper,,0,0,2,261339644052323,77799,R
DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,464,1034,2,261339644130122,225912,S
mali_apc_thread,mali_apc_thread,219,234,1,261339644135737,24292,D
swapper,,0,0,1,261339644160029,76538,R
swapper,,0,0,3,261339644223709,409180,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644236567,15219,D
swapper,,0,0,1,261339644251786,71167,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644322953,41870,D
binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,329,2,261339644356034,293335,S
swapper,,0,0,1,261339644364823,60262,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644425085,14119,D
swapper,,0,0,1,261339644439204,71615,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644510819,13224,D
swapper,,0,0,1,261339644524043,71248,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644595291,317261,D
drm-event-liste,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,866,3,261339644632889,145304,S
swapper,,0,0,2,261339644649369,30436,R
sugov:0,sugov:0,301,316,2,261339644679805,39469,S
swapper,,0,0,2,261339644719274,184367,R
binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,329,3,261339644778193,156861,S
DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,464,1034,2,261339644903641,140991,S
swapper,,0,0,1,261339644912552,33854,R
swapper,,0,0,3,261339644935054,305135,R
mali_apc_thread,mali_apc_thread,219,234,1,261339644946406,293417,S
traced_perf,/system/bin/traced_perf,765,775,0,261339644954341,856933,S
swapper,,0,0,2,261339645044632,159058,R
kworker/u17:0,kworker/u17:0,745,9,2,261339645203690,49927,I
swapper,,0,0,1,261339645239823,1720866,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339645240189,56356,D
swapper,,0,0,2,261339645253617,379475,R
swapper,,0,0,3,261339645296545,167806,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339645464351,339314,D
rcu_preempt,rcu_preempt,10,26,2,261339645633092,34017,I
swapper,,0,0,2,261339645667109,1897543,R
dhd_rpm_state_t,dhd_rpm_state_thread,493,506,6,261339645675085,41788,S
swapper,,0,0,6,261339645716873,1302043,R
stack-unwinding,/system/bin/traced_perf,765,6596,5,261339645765783,124267,S
swapper,,0,0,3,261339645803665,236898,R
swapper,,0,0,0,261339645811274,59245,R
traced_perf,/system/bin/traced_perf,765,775,0,261339645870519,44678,S
swapper,,0,0,5,261339645890050,885499,R
swapper,,0,0,0,261339645915197,2109090,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339646040563,18880,D
swapper,,0,0,3,261339646059443,218059,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339646277502,38574,D
swapper,,0,0,3,261339646316076,58309,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339646374385,27873,S
swapper,,0,0,3,261339646402258,372395,R
sugov:4,sugov:4,302,317,3,261339646774653,54566,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339646775549,267659,S
swapper,,0,0,3,261339646829219,560180,R
NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,877,1,261339646960689,261311,S
MediaCodec_loop,com.google.android.youtube,701,5238,6,261339647018916,928426,S
swapper,,0,0,5,261339647043208,813355,R
swapper,,0,0,1,261339647222000,448120,R
mali-gpuq-kthre,mali-gpuq-kthread,365,378,3,261339647389399,122071,S
swapper,,0,0,3,261339647511470,371582,R
kworker/u17:0,kworker/u17:0,745,9,2,261339647564652,31982,I
swapper,,0,0,2,261339647596634,39063,R
binder:477_4,/system/bin/surfaceflinger,313,831,2,261339647635697,221313,S
bigo_worker_thr,bigo_worker_thread,756,766,1,261339647670120,245728,D
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339647856563,18798,S
swapper,,0,0,2,261339647857010,58431,R
swapper,,0,0,5,261339647875361,26774,R
sugov:4,sugov:4,302,317,3,261339647883052,17008,S
swapper,,0,0,3,261339647900060,121542,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339647902135,123576,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339647915441,114746,S
swapper,,0,0,1,261339647915848,427938,R
swapper,,0,0,6,261339647947342,290934,R
MediaCodec_loop,com.google.android.youtube,701,5238,7,261339647999466,93628,S
sugov:7,sugov:7,303,318,3,261339648021602,60140,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,0,261339648024287,378540,S
swapper,,0,0,5,261339648025711,60588,R
swapper,,0,0,2,261339648030187,349610,R
swapper,,0,0,3,261339648081742,371419,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339648086299,158406,S
swapper,,0,0,7,261339648093094,1746541,R
MediaCodec_loop,com.google.android.youtube,701,5238,6,261339648238276,48340,R
swapper,,0,0,5,261339648244705,188803,R
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,6,261339648286616,88379,S
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,1,261339648343786,723185,D
MediaCodec_loop,com.google.android.youtube,701,5238,6,261339648374995,127238,R+
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339648379797,108276,S
swapper,,0,0,0,261339648402827,1321167,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339648433508,14933,S
swapper,,0,0,5,261339648448441,41300,R
sugov:4,sugov:4,302,317,3,261339648453161,30477,S
swapper,,0,0,3,261339648483638,839721,R
swapper,,0,0,2,261339648488073,359578,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261339648489741,137940,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,6,261339648502233,197957,S
swapper,,0,0,5,261339648627681,56966,R
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,5,261339648684647,50293,S
MediaCodec_loop,com.google.android.youtube,701,5238,6,261339648700190,59123,S
swapper,,0,0,5,261339648734940,560018,R
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,6,261339648759313,100871,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261339648847651,485474,S
swapper,,0,0,6,261339648860184,472819,R
binder:23019_7,com.google.android.youtube,701,14,4,261339648911779,810343,S
swapper,,0,0,1,261339649066971,68115,R
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,1,261339649135086,61849,S
