utid,thread_name,process_name,ts,dur,state,blocked_function
5238,MediaCodec_loop,com.google.android.youtube,261337003912795,33203,R,
5238,MediaCodec_loop,com.google.android.youtube,261337003945998,295207,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337003946649,983317,S,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337004199050,42155,R,
5238,MediaCodec_loop,com.google.android.youtube,261337004241205,430460,R+,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337004241205,430460,Running,
828,IdleTimer,/system/bin/surfaceflinger,261337004433628,64779,R,
828,IdleTimer,/system/bin/surfaceflinger,261337004498407,55176,Running,
828,IdleTimer,/system/bin/surfaceflinger,261337004553583,78857259,S,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337004671665,671875,S,
5238,MediaCodec_loop,com.google.android.youtube,261337004671665,324545,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337004929966,39917,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337004969883,73120,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337004996210,11759,S,
5238,MediaCodec_loop,com.google.android.youtube,261337005007969,39022,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337005043003,32593,S,
5238,MediaCodec_loop,com.google.android.youtube,261337005046991,67830,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337005075596,32105,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337005107701,91471,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337005114821,51026,S,
5238,MediaCodec_loop,com.google.android.youtube,261337005165847,32837,R,
5238,MediaCodec_loop,com.google.android.youtube,261337005198684,175252,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337005199172,988607,S,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337005343540,30396,R,
5238,MediaCodec_loop,com.google.android.youtube,261337005373936,288696,R+,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337005373936,288696,Running,
113,perf_mon_update,perf_mon_update_client_task,261337005552484,61198,R,
113,perf_mon_update,perf_mon_update_client_task,261337005613682,134888,Running,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337005646967,29541,R,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337005662632,8619059,S,
5238,MediaCodec_loop,com.google.android.youtube,261337005662632,631104,Running,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337005676508,361002,Running,
113,perf_mon_update,perf_mon_update_client_task,261337005748570,35797119,S,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337006037510,5037110,D,
6,decon0_kthread,decon0_kthread,261337006084060,52083,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337006124831,168905,R,
6,decon0_kthread,decon0_kthread,261337006136143,112874,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337006187779,1087565,R,
821,TimerDispatch,/system/bin/surfaceflinger,261337006210972,27913,R,
317,sugov:4,sugov:4,261337006234450,38086,R,
821,TimerDispatch,/system/bin/surfaceflinger,261337006238885,140422,Running,
6,decon0_kthread,decon0_kthread,261337006249017,2435344,S,
317,sugov:4,sugov:4,261337006272536,95581,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337006293736,1451945,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337006293736,245646,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261337006323765,36214,R,
10,surfaceflinger,/system/bin/surfaceflinger,261337006359979,1370239,Running,
317,sugov:4,sugov:4,261337006368117,7211100,S,
821,TimerDispatch,/system/bin/surfaceflinger,261337006379307,16491292,S,
316,sugov:0,sugov:0,261337006387120,34179,R,
316,sugov:0,sugov:0,261337006421299,42440,Running,
316,sugov:0,sugov:0,261337006463739,1305379,S,
766,bigo_worker_thr,bigo_worker_thread,261337006497675,38045,R,
766,bigo_worker_thr,bigo_worker_thread,261337006535720,179972,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337006539382,3722331,D,
766,bigo_worker_thr,bigo_worker_thread,261337006715692,3336751,D,
693,kworker/u16:9,kworker/u16:9,261337006855666,28239,R,
693,kworker/u16:9,kworker/u16:9,261337006883905,40934,Running,
693,kworker/u16:9,kworker/u16:9,261337006924839,19912598,I,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337007070022,61320,R,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337007131342,42277,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337007173619,2266723,S,
67,ksoftirqd/6,ksoftirqd/6,261337007263422,537597,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337007275344,525675,Running,
5798,GoogleApiHandle,com.google.android.googlequicksearchbox:interactor,261337007651158,49601,R,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337007686965,43253,R,
5798,GoogleApiHandle,com.google.android.googlequicksearchbox:interactor,261337007700759,221842,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261337007730218,1335328,S,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337007730218,1385010,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337007745681,34749,R,
316,sugov:0,sugov:0,261337007769118,25228,R,
5238,MediaCodec_loop,com.google.android.youtube,261337007780430,106527,Running,
316,sugov:0,sugov:0,261337007794346,42847,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337007801019,6429,S,
67,ksoftirqd/6,ksoftirqd/6,261337007801019,16398,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337007807448,50008,R,
67,ksoftirqd/6,ksoftirqd/6,261337007817417,10438151,S,
316,sugov:0,sugov:0,261337007837193,6067423,S,
739,hbox:interactor,com.google.android.googlequicksearchbox:interactor,261337007838495,48462,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337007857456,101115,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337007886957,3304687,S,
739,hbox:interactor,com.google.android.googlequicksearchbox:interactor,261337007886957,84432,Running,
5798,GoogleApiHandle,com.google.android.googlequicksearchbox:interactor,261337007922601,-1,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337007958571,4038819,S,
739,hbox:interactor,com.google.android.googlequicksearchbox:interactor,261337007971389,5001602378,S,
6,decon0_kthread,decon0_kthread,261337008684361,251587,R,
3,logd.writer,/system/bin/logd,261337008919753,602091,R,
6,decon0_kthread,decon0_kthread,261337008935948,243367,Running,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337008959995,25879,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337008985874,45248,Running,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337009031122,12470499,S,
10,surfaceflinger,/system/bin/surfaceflinger,261337009065546,49682,R,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337009115228,15311931,S,
10,surfaceflinger,/system/bin/surfaceflinger,261337009115228,406616,Running,
6,decon0_kthread,decon0_kthread,261337009179315,10506958,D,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337009300856,29338,R,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337009330194,168701,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337009440342,40731,R,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337009481073,194092,Running,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337009498895,16912354,S,
10,surfaceflinger,/system/bin/surfaceflinger,261337009521844,13470093,S,
3,logd.writer,/system/bin/logd,261337009521844,173829,Running,
5159,binder:23019_5,com.google.android.youtube,261337009599563,48950,R,
5159,binder:23019_5,com.google.android.youtube,261337009648513,239542,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337009675165,14159586,S,
3,logd.writer,/system/bin/logd,261337009695673,16227823,S,
5138,binder:23019_4,com.google.android.youtube,261337009795241,31454,R,
5138,binder:23019_4,com.google.android.youtube,261337009826695,60506,Running,
5225,CodecLooper,com.google.android.youtube,261337009856602,30558,R,
5225,CodecLooper,com.google.android.youtube,261337009887160,64779,Running,
5138,binder:23019_4,com.google.android.youtube,261337009887201,17114665,S,
5159,binder:23019_5,com.google.android.youtube,261337009888055,886638,S,
5225,CodecLooper,com.google.android.youtube,261337009951939,17128621,S,
766,bigo_worker_thr,bigo_worker_thread,261337010052443,23682,R,
766,bigo_worker_thr,bigo_worker_thread,261337010076125,207398,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010261713,23274,R,
766,bigo_worker_thr,bigo_worker_thread,261337010283523,12840332,D,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010284987,119182,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010348993,53914,R,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010402907,205078,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010404169,179728,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010510980,97005,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010563145,23641,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010583897,19653,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010586786,504394,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010603550,62948,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010607985,13957,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010607985,1296184,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010621942,1282227,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337010666498,1380534,S,
5159,binder:23019_5,com.google.android.youtube,261337010774693,28686,R,
5159,binder:23019_5,com.google.android.youtube,261337010803379,311768,Running,
5239,CodecLooper,com.google.android.youtube,261337011041009,48381,R,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337011074620,1256306,R,
5239,CodecLooper,com.google.android.youtube,261337011089390,657715,Running,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337011091180,889974,S,
5159,binder:23019_5,com.google.android.youtube,261337011115147,1043335,S,
5238,MediaCodec_loop,com.google.android.youtube,261337011191644,27263,R,
5238,MediaCodec_loop,com.google.android.youtube,261337011218907,40364,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337011259271,440796,S,
5238,MediaCodec_loop,com.google.android.youtube,261337011700067,24536,R,
5238,MediaCodec_loop,com.google.android.youtube,261337011724603,27018,Running,
5239,CodecLooper,com.google.android.youtube,261337011747105,633789,S,
5238,MediaCodec_loop,com.google.android.youtube,261337011751621,442343,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337011904169,55908,S,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337011904169,164144,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337011960077,108236,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337011981154,22136,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337011997390,26977,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012003290,24455,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337012024367,230225,Running,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012027745,28645,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012047032,31616,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012056390,241252,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012068313,48218709,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012068313,10335,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012078648,48320231,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012078648,252278,Running,
5159,binder:23019_5,com.google.android.youtube,261337012158482,50333,R,
5238,MediaCodec_loop,com.google.android.youtube,261337012193964,49967,R,
5159,binder:23019_5,com.google.android.youtube,261337012208815,247803,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337012243931,1021769,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337012254592,928589,S,
5215,binder:23019_9,com.google.android.youtube,261337012284580,238078,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012297642,48133301,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012330926,347616,S,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337012330926,404419,Running,
5239,CodecLooper,com.google.android.youtube,261337012380894,46794,R,
5239,CodecLooper,com.google.android.youtube,261337012427688,859659,Running,
5159,binder:23019_5,com.google.android.youtube,261337012456618,48634888,S,
5215,binder:23019_9,com.google.android.youtube,261337012522658,234741,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012678542,78857,R,
5,binder:912_3,/apex/com.google.pixel.wifi.ext/bin/hw/vendor.google.wifi_ext-service-vendor,261337012735345,4707561,D,
5215,binder:23019_9,com.google.android.youtube,261337012757399,14077637,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012757399,141073,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337012898472,9882080,S,
831,binder:477_4,/system/bin/surfaceflinger,261337013035638,43051,R,
831,binder:477_4,/system/bin/surfaceflinger,261337013078689,193400,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013183181,36621,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013219802,112182,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337013265700,55217,S,
831,binder:477_4,/system/bin/surfaceflinger,261337013272089,19736694,S,
5239,CodecLooper,com.google.android.youtube,261337013287347,18962,S,
5239,CodecLooper,com.google.android.youtube,261337013306309,28768,R,
5238,MediaCodec_loop,com.google.android.youtube,261337013320917,99975,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013331984,38046,S,
5239,CodecLooper,com.google.android.youtube,261337013335077,29215,Running,
5239,CodecLooper,com.google.android.youtube,261337013364292,47733277,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013370030,31657,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013401687,281290,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337013420892,464274,S,
542,com.google.usf.,com.google.usf.non_wake_up,261337013527256,42684,R,
542,com.google.usf.,com.google.usf.non_wake_up,261337013569940,92774,Running,
317,sugov:4,sugov:4,261337013579217,34546,R,
1029,UsfTransport,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013610101,72876,R,
317,sugov:4,sugov:4,261337013613763,335002,Running,
542,com.google.usf.,com.google.usf.non_wake_up,261337013662714,119756673,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013682977,181397,R,
1029,UsfTransport,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013682977,181397,Running,
1027,android.hardwar,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013810866,24374,R,
1026,UsfHalWorker,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013833287,23844,R,
1027,android.hardwar,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013835240,144165,Running,
1026,UsfHalWorker,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013857131,42114,Running,
1029,UsfTransport,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013864374,119731689,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013864374,58797,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337013885166,27141,R,
1026,UsfHalWorker,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013899245,119986572,S,
316,sugov:0,sugov:0,261337013904616,18555,R,
5238,MediaCodec_loop,com.google.android.youtube,261337013912307,94035,Running,
1360,SensorService,system_server,261337013913731,202311,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013923171,3621,S,
316,sugov:0,sugov:0,261337013923171,37313,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013926792,39429,R,
317,sugov:4,sugov:4,261337013948765,7630697,S,
316,sugov:0,sugov:0,261337013960484,21077,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013966221,17619,Running,
1027,android.hardwar,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337013979405,119859456,S,
316,sugov:0,sugov:0,261337013981561,23682,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337013983840,24862,S,
